date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:38:40	22923/22923	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Sep%202021%2006:53:40%20GMT	https://preview.colorlib.com/theme/ogani/index.html	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/index.html	(from )
12:38:41	14/14	---M--	200	added ('OK')	text/plain	etag:%22e-5c01b2e3a6ac3%22	https://preview.colorlib.com/robots.txt		(from )
12:38:41	1135/1135	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/xlogo.png.pagespeed.ic.ap5icp--OT.png	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/xlogo.png.pagespeed.ic.ap5icp--OT.png	(from https://preview.colorlib.com/theme/ogani/index.html)
12:38:42	440/440	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/img/xlanguage.png.pagespeed.ic.x-r7SQqGJF.jpg	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/img/xlanguage.png.pagespeed.ic.x-r7SQqGJF.jpg	(from https://preview.colorlib.com/theme/ogani/index.html)
12:38:42	95599/95599	---MCZ	200	added ('OK')	text/css	etag:W/%220%22	https://preview.colorlib.com/theme/ogani/css/A.bootstrap.min.css+font-awesome.min.css+elegant-icons.css+nice-select.css+jquery-ui.min.css+owl.carousel.min.css+slicknav.min.css+style.css,Mcc.4YNTZ7I7f2.css.pagespeed.cf.sbKPPdYIiz.css	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/css/A.bootstrap.min.css+font-awesome.min.css+elegant-icons.css+nice-select.css+jquery-ui.min.css+owl.carousel.min.css+slicknav.min.css+style.css,Mcc.4YNTZ7I7f2.css.p	(from https://preview.colorlib.com/theme/ogani/index.html)
12:38:42	24651/24651	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Sep%202021%2006:53:42%20GMT	https://preview.colorlib.com/theme/ogani/shop-grid.html	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/shop-grid.html	(from https://preview.colorlib.com/theme/ogani/index.html)
12:38:42	18515/18515	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Sep%202021%2006:53:42%20GMT	https://preview.colorlib.com/theme/ogani/shop-details.html	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/shop-details.html	(from https://preview.colorlib.com/theme/ogani/index.html)
12:38:43	12224/12224	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Sep%202021%2006:53:43%20GMT	https://preview.colorlib.com/theme/ogani/shoping-cart.html	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/shoping-cart.html	(from https://preview.colorlib.com/theme/ogani/index.html)
12:38:43	13066/13066	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Sep%202021%2006:53:43%20GMT	https://preview.colorlib.com/theme/ogani/checkout.html	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/checkout.html	(from https://preview.colorlib.com/theme/ogani/index.html)
12:38:43	15556/15556	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Sep%202021%2006:53:43%20GMT	https://preview.colorlib.com/theme/ogani/blog-details.html	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/blog-details.html	(from https://preview.colorlib.com/theme/ogani/index.html)
12:38:44	15283/15283	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20Sep%202021%2006:53:44%20GMT	https://preview.colorlib.com/theme/ogani/blog.html	E:/Projects%20Nabin/sites/food%20delivery/preview.colorlib.com/theme/ogani/blog.html	(from https://preview.colorlib.com/theme/ogani/index.html)
